seed,epoch,model,split,loss,accuracy,hidden_spike_rate,train_time_s,sparsity
13,13,SNN,test,0.7939024538993835,0.811,0.156305664896965,0.0,
13,14,ANN,train,0.11100172609090805,0.974,,1.053406716324389,
13,14,ANN,test,0.735413646697998,0.792,,0.0,0.33429687452316287
13,14,CNN,train,0.021265392685929935,0.9945833333333334,,1.2245034566149116,
13,14,CNN,test,0.511306278705597,0.8875,,0.0,0.563984375
13,14,SNN,train,0.042061688388387364,0.9890833333333333,0.16298554682731628,4.0115630673244596,
13,14,SNN,test,0.750223021030426,0.806,0.15606953036785126,0.0,
13,15,ANN,train,0.09794443794091542,0.9785833333333334,,3.2606770992279053,
13,15,ANN,test,0.7345985255241394,0.793,,0.0,0.3315195317268372
13,15,CNN,train,0.014262018365164598,0.9975833333333334,,1.4413184858858585,
13,15,CNN,test,0.5561678876876831,0.8825,,0.0,0.5605937495231629
13,15,SNN,train,0.0326621691857775,0.9916666666666667,0.16177132173379263,3.4508500695228577,
13,15,SNN,test,0.773088996887207,0.8155,0.15782968735694886,0.0,
42,1,ANN,train,1.037000939846039,0.7221666666666666,,0.9571771714836359,
42,1,ANN,test,1.0892045345306396,0.661,,0.0,0.18752734351158143
42,1,CNN,train,1.0717232491175335,0.6886666666666666,,1.0079512996599078,
42,1,CNN,test,1.1281428575515746,0.644,,0.0,0.4683554692268372
42,1,SNN,train,1.5058504764238994,0.45991666666666664,0.14134853533903757,3.727070301771164,
42,1,SNN,test,1.3201442222595214,0.5705,0.14512461042404176,0.0,
42,2,ANN,train,0.5482008512020111,0.84,,0.9144156202673912,
42,2,ANN,test,0.9299632425308227,0.71,,0.0,0.23335937523841857
42,2,CNN,train,0.5068661692142487,0.8436666666666667,,1.159099729731679,
42,2,CNN,test,0.8215511379241943,0.735,,0.0,0.5085273447036743
42,2,SNN,train,0.7075566670099894,0.7635,0.15266429062684378,3.6752688800916076,
42,2,SNN,test,1.2083019943237305,0.5995,0.14723378789424896,0.0,
42,3,ANN,train,0.43832805037498473,0.87175,,0.7892243172973394,
42,3,ANN,test,0.8381813082695008,0.7385,,0.0,0.25097265625
42,3,CNN,train,0.3451740553379059,0.896,,1.1584915108978748,
42,3,CNN,test,0.7378072123527527,0.7685,,0.0,0.5236875004768372
42,3,SNN,train,0.540617534160614,0.8143333333333334,0.1610477534532547,3.5544440550729632,
42,3,SNN,test,1.058995855331421,0.652,0.15680234491825104,0.0,
42,4,ANN,train,0.37411726888020835,0.88875,,0.790103537030518,
