seed,epoch,model,split,loss,accuracy,hidden_spike_rate,train_time_s,sparsity
13,5,CNN,test,0.08192497205734253,0.9745,,0.0,0.54151171875
13,5,SNN,train,0.09044781267642975,0.9715833333333334,0.1460161460638046,19.327549116685987,
13,5,SNN,test,0.15175325620174407,0.9545,0.1477851550579071,0.0,
13,6,ANN,train,0.17982343928019207,0.9491666666666667,,7.35260905046016,
13,6,ANN,test,0.22178506410121918,0.9345,,0.0,0.2334101560115814
13,6,CNN,train,0.07381626669565837,0.9765833333333334,,3.8134143790230155,
13,6,CNN,test,0.08895911091566086,0.972,,0.0,0.5448281254768371
13,6,SNN,train,0.07046324227253596,0.9793333333333333,0.14480494797229768,3.613996207714081,
13,6,SNN,test,0.1492899943590164,0.9595,0.14735351514816283,0.0,
13,7,ANN,train,0.1578706878821055,0.9560833333333333,,0.7887226091697812,
13,7,ANN,test,0.20859034395217896,0.9395,,0.0,0.2371757811307907
13,7,CNN,train,0.06005778322120508,0.9819166666666667,,1.329948166385293,
13,7,CNN,test,0.0644713283777237,0.981,,0.0,0.5414531254768371
13,7,SNN,train,0.05530724635720253,0.98375,0.14366539736588796,3.6433870242908597,
13,7,SNN,test,0.13250960886478425,0.9605,0.14968652212619782,0.0,
13,8,ANN,train,0.14069366218646367,0.9600833333333333,,0.8232044316828251,
13,8,ANN,test,0.19955306792259217,0.942,,0.0,0.24740625
13,8,CNN,train,0.05227754332621892,0.9838333333333333,,1.4636971158906817,
13,8,CNN,test,0.06692144560813904,0.9775,,0.0,0.5490898447036743
13,8,SNN,train,0.03895130908489227,0.9874166666666667,0.15372425095240275,3.79375637229532,
13,8,SNN,test,0.15680096232891083,0.956,0.15882734322547912,0.0,
13,9,ANN,train,0.12500584465265274,0.9655833333333333,,0.7899169158190489,
13,9,ANN,test,0.19404891109466552,0.9455,,0.0,0.24532421875
13,9,CNN,train,0.04183431692421436,0.9870833333333333,,1.4262982392683625,
13,9,CNN,test,0.06663667964935303,0.9755,,0.0,0.5520234384536743
13,9,SNN,train,0.02920562282204628,0.9921666666666666,0.15723779344558717,3.71904980763793,
13,9,SNN,test,0.13315960574150085,0.9635,0.16350820064544677,0.0,
13,10,ANN,train,0.11103788057963053,0.9705,,0.8161169141530991,
13,10,ANN,test,0.18052570068836213,0.9475,,0.0,0.25253125047683717
13,10,CNN,train,0.03733959121008714,0.988,,1.6911304714158177,
13,10,CNN,test,0.056070196360349656,0.981,,0.0,0.5535664057731629
13,10,SNN,train,0.026330339208245276,0.9928333333333333,0.15704785188039144,3.6014682417735457,
13,10,SNN,test,0.1303551616668701,0.9585,0.1572291021347046,0.0,
13,11,ANN,train,0.09883005567391713,0.9750833333333333,,0.7803330887109041,
13,11,ANN,test,0.17791010141372682,0.9495,,0.0,0.2515234370231628
13,11,CNN,train,0.031517958164215085,0.99025,,1.3961683483794332,
13,11,CNN,test,0.051269540905952454,0.9815,,0.0,0.56049609375
13,11,SNN,train,0.020219660095870496,0.9953333333333333,0.1550037763118744,3.5432714242488146,
13,11,SNN,test,0.1394338087439537,0.9585,0.15750175654888154,0.0,
13,12,ANN,train,0.08988168998559316,0.9761666666666666,,0.8630622141063213,
13,12,ANN,test,0.16481861120462418,0.949,,0.0,0.25888671875
13,12,CNN,train,0.025525693841278552,0.9911666666666666,,1.5260895900428295,
13,12,CNN,test,0.06590254080295563,0.979,,0.0,0.5604453115463257
13,12,SNN,train,0.015077588625252247,0.9968333333333333,0.15511429075400035,3.6076353304088116,
13,12,SNN,test,0.13025844860076904,0.97,0.16132949185371398,0.0,
13,13,ANN,train,0.08036330437660218,0.9798333333333333,,0.7801690697669983,
13,13,ANN,test,0.17491752231121063,0.9505,,0.0,0.26137890625
13,13,CNN,train,0.02391984065870444,0.9918333333333333,,1.464085215702653,
13,13,CNN,test,0.05579400572180748,0.9805,,0.0,0.5691640629768372
13,13,SNN,train,0.014834108375012875,0.99625,0.15825921209653218,3.8630826883018017,
13,13,SNN,test,0.15168744826316832,0.9605,0.1613638665676117,0.0,
13,14,ANN,train,0.07099426869551341,0.9811666666666666,,0.8481627553701401,
13,14,ANN,test,0.16388632851839066,0.951,,0.0,0.25977734375
13,14,CNN,train,0.01703555029879014,0.99575,,1.6638783738017082,
13,14,CNN,test,0.06321050877869129,0.9775,,0.0,0.5603125
13,14,SNN,train,0.014484016192456086,0.99625,0.1597194986740748,6.4954232312738895,
13,14,SNN,test,0.15169344824552536,0.959,0.15791054689884185,0.0,
13,15,ANN,train,0.0653401818772157,0.9834166666666667,,0.9354779282584786,
13,15,ANN,test,0.16827954185009003,0.9475,,0.0,0.26866015601158144
13,15,CNN,train,0.016419147724906602,0.9948333333333333,,1.781182806007564,
13,15,CNN,test,0.0572329835742712,0.98,,0.0,0.5606093754768372
13,15,SNN,train,0.010014970816671848,0.9979166666666667,0.15944912139574688,3.940114845521748,
13,15,SNN,test,0.14940695703029633,0.9595,0.16339218735694885,0.0,
42,1,ANN,train,0.8616954240004222,0.79,,0.9723465051501989,
42,1,ANN,test,0.3710745310783386,0.904,,0.0,0.1376562498807907
42,1,CNN,train,0.9044216423829397,0.73825,,1.3330442290753126,
42,1,CNN,test,0.28244467806816104,0.922,,0.0,0.48264453148841857
42,1,SNN,train,0.8846961870193482,0.711,0.12008583931128183,4.014275674708188,
42,1,SNN,test,0.3307311797142029,0.903,0.1478587875366211,0.0,
42,2,ANN,train,0.34669671376546224,0.901,,0.8850671602413058,
42,2,ANN,test,0.293608439207077,0.921,,0.0,0.1662265625
42,2,CNN,train,0.25942925628026325,0.925,,1.2243249071761966,
42,2,CNN,test,0.17336408257484437,0.9505,,0.0,0.5023007814884186
42,2,SNN,train,0.23792401266098023,0.9289166666666666,0.14378196537494659,3.820821159519255,
42,2,SNN,test,0.2031680942773819,0.9415,0.14778027379512787,0.0,
42,3,ANN,train,0.28157363120714823,0.9163333333333333,,0.7868158491328359,
42,3,ANN,test,0.25256293845176697,0.9305,,0.0,0.1950625002384186
42,3,CNN,train,0.17270749445756275,0.9498333333333333,,1.4074638849124312,
42,3,CNN,test,0.12006276369094848,0.965,,0.0,0.5062382822036743
42,3,SNN,train,0.158530709028244,0.952,0.15154729811350504,3.800278595648706,
42,3,SNN,test,0.16198277711868286,0.9525,0.15343495857715606,0.0,
42,4,ANN,train,0.2404575360218684,0.93125,,0.779654267244041,
42,4,ANN,test,0.2346902232170105,0.933,,0.0,0.2187343751192093
42,4,CNN,train,0.12690411734580995,0.9625,,1.286365264095366,
42,4,CNN,test,0.11819705164432526,0.9615,,0.0,0.5182578134536743
42,4,SNN,train,0.12031786560018858,0.9645,0.15502034533023834,3.9834642140194774,
42,4,SNN,test,0.16559338569641113,0.9485,0.16500234293937682,0.0,
42,5,ANN,train,0.2140137325922648,0.9384166666666667,,0.7971351910382509,
42,5,ANN,test,0.21125773799419403,0.945,,0.0,0.2361289063692093
42,5,CNN,train,0.10149437383810679,0.971,,1.20519929099828,
42,5,CNN,test,0.07759028774499893,0.9755,,0.0,0.52533984375
42,5,SNN,train,0.09260668546954791,0.9725833333333334,0.16223076152801513,3.8242363492026925,
42,5,SNN,test,0.14081349611282348,0.9565,0.1632669939994812,0.0,
42,6,ANN,train,0.1857531281709671,0.9483333333333334,,0.9299500817433,
42,6,ANN,test,0.19397706997394562,0.946,,0.0,0.23918359398841857
42,6,CNN,train,0.07836519276102384,0.97725,,1.4690754730254412,
42,6,CNN,test,0.06803917676210404,0.9795,,0.0,0.5236093740463257
42,6,SNN,train,0.06861523572603861,0.9785,0.1663141930103302,3.8802517475560308,
42,6,SNN,test,0.14456952023506164,0.9605,0.16903476536273956,0.0,
42,7,ANN,train,0.16470176406701406,0.95375,,0.9182406160980463,
42,7,ANN,test,0.1808412024974823,0.948,,0.0,0.2575273439884186
42,7,CNN,train,0.06272920151551564,0.982,,1.4097711564972997,
42,7,CNN,test,0.060471773236989976,0.982,,0.0,0.5285273447036744
42,7,SNN,train,0.05560667052368323,0.9850833333333333,0.16850078149636585,3.713297483511269,
42,7,SNN,test,0.15030755388736725,0.959,0.1703535157442093,0.0,
42,8,ANN,train,0.14488911827405293,0.9598333333333333,,0.9470251146703959,
42,8,ANN,test,0.17270745754241942,0.9525,,0.0,0.2600976561307907
42,8,CNN,train,0.05593091826637586,0.9835833333333334,,1.4139393484219909,
42,8,CNN,test,0.06821297925710679,0.9805,,0.0,0.5364570307731629
42,8,SNN,train,0.045869781186183296,0.9870833333333333,0.1644788412253062,4.24490940477699,
42,8,SNN,test,0.14536553585529327,0.9605,0.16894570124149322,0.0,
42,9,ANN,train,0.13045639224847158,0.96425,,0.9333433359861374,
42,9,ANN,test,0.16686020374298097,0.95,,0.0,0.26597265577316287
42,9,CNN,train,0.04838642683625221,0.986,,23.53956094197929,
42,9,CNN,test,0.06188240432739258,0.981,,0.0,0.53726171875
42,9,SNN,train,0.03326935567955176,0.9904166666666666,0.16945361292362213,15.303233471699059,
42,9,SNN,test,0.1387147353887558,0.964,0.17255937457084655,0.0,
42,10,ANN,train,0.11837679779529571,0.9681666666666666,,0.8494175616651773,
42,10,ANN,test,0.16767707467079163,0.9495,,0.0,0.2735195307731628
42,10,CNN,train,0.0418376470853885,0.988,,1.6316372686997056,
42,10,CNN,test,0.05896314060688019,0.98,,0.0,0.5404296879768371
42,10,SNN,train,0.02858970005810261,0.9926666666666667,0.17137672559420267,3.7280207006260753,
42,10,SNN,test,0.13948496997356416,0.961,0.1775714840888977,0.0,
42,11,ANN,train,0.10571660856405894,0.97125,,0.8135832687839866,
42,11,ANN,test,0.1657347310781479,0.9525,,0.0,0.2780117185115814
42,11,CNN,train,0.037582072630524634,0.9884166666666667,,1.4879420036450028,
42,11,CNN,test,0.05455727481842041,0.984,,0.0,0.5396992177963257
42,11,SNN,train,0.018877492149670917,0.9956666666666667,0.17639850171407065,3.5679915715008974,
42,11,SNN,test,0.13614055240154266,0.968,0.18007402503490447,0.0,
42,12,ANN,train,0.09568276474873225,0.9739166666666667,,0.8020670926198363,
42,12,ANN,test,0.15340834522247315,0.9575,,0.0,0.28000781226158145
42,12,CNN,train,0.03039943138261636,0.9909166666666667,,1.5951943257823586,
42,12,CNN,test,0.06021461850404739,0.981,,0.0,0.5388984370231629
42,12,SNN,train,0.016072700685511032,0.9961666666666666,0.17802975261211396,4.218734384514391,
42,12,SNN,test,0.14635236936807633,0.9665,0.1780650395154953,0.0,
42,13,ANN,train,0.08510430616140366,0.9780833333333333,,0.9606205215677619,
42,13,ANN,test,0.14517303729057313,0.958,,0.0,0.28485546922683713
42,13,CNN,train,0.024518993879357975,0.993,,1.5988736860454082,
42,13,CNN,test,0.052182701975107194,0.9855,,0.0,0.5453750004768372
42,13,SNN,train,0.012420144221434991,0.9978333333333333,0.17846653707822163,22.35103343706578,
42,13,SNN,test,0.1365325921177864,0.963,0.18081210792064667,0.0,
42,14,ANN,train,0.07680077502131462,0.9801666666666666,,0.8318971702829003,
42,14,ANN,test,0.14681530618667601,0.9565,,0.0,0.28528515601158144
42,14,CNN,train,0.025779831608136496,0.991,,1.5192946149036288,
42,14,CNN,test,0.055372441947460174,0.982,,0.0,0.54766796875
42,14,SNN,train,0.009078939240425824,0.9985833333333334,0.1790231773853302,3.7511430298909545,
42,14,SNN,test,0.13577819418907167,0.9685,0.18468749916553498,0.0,
42,15,ANN,train,0.0682222825884819,0.98275,,0.7866255445405841,
42,15,ANN,test,0.14147389554977416,0.9605,,0.0,0.29078515601158145
42,15,CNN,train,0.019410175571839015,0.9945,,1.2994496803730726,
42,15,CNN,test,0.05603407394886017,0.9825,,0.0,0.54448828125
42,15,SNN,train,0.007080393479516109,0.9991666666666666,0.1820015955368678,3.780008669011295,
42,15,SNN,test,0.12737555158138275,0.9695,0.18401171946525574,0.0,
